,index,ReceiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
81,30,5ff371030a7214ada10005a5,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:19,2021-01-04 19:48:19,2021-01-04 19:48:20,2021-01-04 19:48:20,2021-01-04 19:48:20,650.0,2020-12-20 00:00:00,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e
82,31,5ff36dcc0a720f05230005b1,5.0,All-receipts receipt bonus,2021-01-04 19:34:36,2021-01-04 19:34:36,2021-01-04 19:34:36,2021-01-04 19:34:36,2021-01-04 19:34:36,55.0,2021-01-04 19:34:36,1.0,FINISHED,0.99,5ff36d0362fde912123a5535
83,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
84,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
85,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
86,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
87,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
88,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
89,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
90,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
91,32,5ff36c750a7214ada100058f,,,2021-01-04 19:28:53,2021-01-04 19:28:53,2021-01-04 19:28:54,2021-01-04 19:28:54,2021-01-04 19:28:54,500.0,2021-01-03 19:28:53,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3
92,33,5ff36d860a720f05230005a7,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-04 19:33:26,2021-01-04 19:33:26,2021-01-04 19:33:26,2021-01-04 19:33:26,2021-01-04 19:33:26,50.0,2021-01-03 19:33:26,1.0,FINISHED,1.0,54943462e4b07e684157a532
93,34,5ff36d9f0a720f05230005ab,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-04 19:33:51,2021-01-04 19:33:51,2021-01-04 19:33:51,2021-01-04 19:33:51,2021-01-04 19:33:51,50.0,2020-12-19 19:33:51,1.0,FINISHED,1.0,5ff36d0362fde912123a5535
94,35,5ff36adb0a720f0523000590,,,2021-01-04 19:22:03,2021-01-04 19:22:03,2021-01-04 19:22:04,2021-01-04 19:22:04,2021-01-04 19:22:04,250.0,2020-12-30 06:00:00,5.0,FINISHED,49.95,5ff36a3862fde912123a4460
95,35,5ff36adb0a720f0523000590,,,2021-01-04 19:22:03,2021-01-04 19:22:03,2021-01-04 19:22:04,2021-01-04 19:22:04,2021-01-04 19:22:04,250.0,2020-12-30 06:00:00,5.0,FINISHED,49.95,5ff36a3862fde912123a4460
96,35,5ff36adb0a720f0523000590,,,2021-01-04 19:22:03,2021-01-04 19:22:03,2021-01-04 19:22:04,2021-01-04 19:22:04,2021-01-04 19:22:04,250.0,2020-12-30 06:00:00,5.0,FINISHED,49.95,5ff36a3862fde912123a4460
97,35,5ff36adb0a720f0523000590,,,2021-01-04 19:22:03,2021-01-04 19:22:03,2021-01-04 19:22:04,2021-01-04 19:22:04,2021-01-04 19:22:04,250.0,2020-12-30 06:00:00,5.0,FINISHED,49.95,5ff36a3862fde912123a4460
98,35,5ff36adb0a720f0523000590,,,2021-01-04 19:22:03,2021-01-04 19:22:03,2021-01-04 19:22:04,2021-01-04 19:22:04,2021-01-04 19:22:04,250.0,2020-12-30 06:00:00,5.0,FINISHED,49.95,5ff36a3862fde912123a4460
99,36,5ff36da00a7214ada100059b,5.0,All-receipts receipt bonus,2021-01-04 19:33:52,2021-01-04 19:33:52,2021-01-04 19:33:52,2021-01-04 19:33:52,2021-01-04 19:33:52,5.0,2021-01-03 19:33:52,1.0,FINISHED,1.0,5ff36d0362fde912123a5535
100,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
101,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
102,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
103,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
104,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
105,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
106,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
107,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
108,37,5ff36dc40a7214ada100059f,5.0,All-receipts receipt bonus,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,2021-01-04 19:34:28,355.0,2021-01-03 19:34:28,9.0,FINISHED,89.91,5ff36d0362fde912123a5535
109,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
110,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
111,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
112,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
113,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
114,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
115,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
116,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
117,38,5ff3710b0a7214ada10005a7,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:27,2021-01-04 19:48:27,2021-01-04 19:48:28,2021-01-04 19:48:28,2021-01-04 19:48:28,600.0,2021-01-03 19:48:27,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e
118,39,5ff36d780a7214ada1000593,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:12,2021-01-04 19:33:12,2021-01-04 19:33:14,2021-01-04 19:33:14,2021-01-04 19:33:14,1750.0,2021-01-04 19:33:12,1.0,FINISHED,10.0,5ff36d78135e7011bcb86488
119,40,5ff371410a7214ada10005ba,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-04 19:49:21,2021-01-04 19:49:21,2021-01-04 19:49:21,2021-01-04 19:49:21,2021-01-04 19:49:21,350.0,2021-01-03 19:49:21,1.0,FINISHED,1.0,5ff370c562fde912123a5e0e
120,41,5ff36c8b0a720f05230005a1,5.0,All-receipts receipt bonus,2021-01-04 19:29:15,2021-01-04 19:29:15,2021-01-04 19:29:17,2021-01-04 19:29:17,2021-01-04 19:29:17,5.0,2021-01-03 19:29:15,1.0,FINISHED,1.0,54943462e4b07e684157a532
121,42,5ff36c550a7214ada1000588,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,750.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
122,42,5ff36c550a7214ada1000588,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,750.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
123,42,5ff36c550a7214ada1000588,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,750.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
124,42,5ff36c550a7214ada1000588,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,750.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
125,42,5ff36c550a7214ada1000588,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,2021-01-04 19:28:21,750.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
126,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
127,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
128,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
129,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
130,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
131,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
132,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
133,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
134,43,5ff36acb0a720f052300058d,5.0,All-receipts receipt bonus,2021-01-04 19:21:47,2021-01-04 19:21:47,2021-01-04 19:21:48,2021-01-04 19:21:48,2021-01-04 19:21:48,55.0,2021-01-03 19:21:47,9.0,FINISHED,89.91,5ff36a3862fde912123a4460
135,44,5ff371450a7214ada10005bd,5.0,All-receipts receipt bonus,2021-01-04 19:49:25,2021-01-04 19:49:25,2021-01-04 19:49:26,2021-01-04 19:49:26,2021-01-04 19:49:26,5.0,2020-12-24 06:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
136,44,5ff371450a7214ada10005bd,5.0,All-receipts receipt bonus,2021-01-04 19:49:25,2021-01-04 19:49:25,2021-01-04 19:49:26,2021-01-04 19:49:26,2021-01-04 19:49:26,5.0,2020-12-24 06:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
137,44,5ff371450a7214ada10005bd,5.0,All-receipts receipt bonus,2021-01-04 19:49:25,2021-01-04 19:49:25,2021-01-04 19:49:26,2021-01-04 19:49:26,2021-01-04 19:49:26,5.0,2020-12-24 06:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
138,44,5ff371450a7214ada10005bd,5.0,All-receipts receipt bonus,2021-01-04 19:49:25,2021-01-04 19:49:25,2021-01-04 19:49:26,2021-01-04 19:49:26,2021-01-04 19:49:26,5.0,2020-12-24 06:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
139,44,5ff371450a7214ada10005bd,5.0,All-receipts receipt bonus,2021-01-04 19:49:25,2021-01-04 19:49:25,2021-01-04 19:49:26,2021-01-04 19:49:26,2021-01-04 19:49:26,5.0,2020-12-24 06:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
140,45,5ff36d9d0a720f05230005aa,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,225.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36d0362fde912123a5535
141,45,5ff36d9d0a720f05230005aa,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,225.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36d0362fde912123a5535
142,45,5ff36d9d0a720f05230005aa,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,225.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36d0362fde912123a5535
143,45,5ff36d9d0a720f05230005aa,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,225.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36d0362fde912123a5535
144,45,5ff36d9d0a720f05230005aa,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,2021-01-04 19:33:49,225.0,2021-01-01 06:00:00,5.0,FINISHED,25.0,5ff36d0362fde912123a5535
145,46,5ff36c590a7214ada1000589,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,275.0,2020-12-30 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
146,46,5ff36c590a7214ada1000589,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,275.0,2020-12-30 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
147,46,5ff36c590a7214ada1000589,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,275.0,2020-12-30 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
148,46,5ff36c590a7214ada1000589,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,275.0,2020-12-30 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
149,46,5ff36c590a7214ada1000589,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,2021-01-04 19:28:25,275.0,2020-12-30 06:00:00,5.0,FINISHED,25.0,5ff36be7135e7011bcb856d3
150,47,5ff29be20a7214ada1000571,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-04 04:38:58,2021-01-04 04:38:58,2021-01-04 04:39:06,2021-01-04 04:39:09,2021-01-04 04:39:06,25.0,2021-01-03 00:00:00,1.0,FINISHED,1.0,5964eb07e4b03efd0c0f267b
151,48,5ff3416f0a7214ada1000576,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-04 16:25:19,2021-01-04 16:25:19,2021-01-04 16:25:19,2021-01-04 16:25:19,2021-01-04 16:25:19,25.0,2021-01-04 00:00:00,1.0,FINISHED,28.57,5c3388caea88e15513a95069
152,49,5ff36c6d0a720f0523000597,5.0,All-receipts receipt bonus,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,5.0,2021-01-03 19:28:45,4.0,FINISHED,18.2,5ff36be7135e7011bcb856d3
153,49,5ff36c6d0a720f0523000597,5.0,All-receipts receipt bonus,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,5.0,2021-01-03 19:28:45,4.0,FINISHED,18.2,5ff36be7135e7011bcb856d3
154,49,5ff36c6d0a720f0523000597,5.0,All-receipts receipt bonus,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,5.0,2021-01-03 19:28:45,4.0,FINISHED,18.2,5ff36be7135e7011bcb856d3
155,49,5ff36c6d0a720f0523000597,5.0,All-receipts receipt bonus,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,2021-01-04 19:28:45,5.0,2021-01-03 19:28:45,4.0,FINISHED,18.2,5ff36be7135e7011bcb856d3
156,50,5ff36a830a7214ada100057b,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:20:35,2021-01-04 19:20:35,2021-01-04 19:20:36,2021-01-04 19:20:36,2021-01-04 19:20:36,100.0,2020-12-19 19:20:35,1.0,FINISHED,1.0,5ff36a3862fde912123a4460
157,51,5ff36c570a720f0523000593,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:28:23,2021-01-04 19:28:23,2021-01-04 19:28:23,2021-01-04 19:28:23,2021-01-04 19:28:23,250.0,2021-01-03 19:28:23,1.0,FINISHED,10.0,5ff36be7135e7011bcb856d3
158,52,5ff3713c0a7214ada10005b6,,,2021-01-04 19:49:16,2021-01-04 19:49:16,2021-01-04 19:49:16,2021-01-04 19:49:16,2021-01-04 19:49:16,350.0,2021-01-03 19:49:16,1.0,FINISHED,10.0,5ff370c562fde912123a5e0e
159,53,5ff371130a7214ada10005aa,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-04 19:48:35,2021-01-04 19:48:35,2021-01-04 19:48:36,2021-01-04 19:48:36,2021-01-04 19:48:36,100.0,2021-01-04 19:48:35,1.0,FINISHED,0.99,5ff370c562fde912123a5e0e
160,54,5ff370f00a7214ada10005a3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:00,2021-01-04 19:48:00,2021-01-04 19:48:01,2021-01-04 19:48:01,2021-01-04 19:48:01,500.0,2020-12-21 00:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
161,54,5ff370f00a7214ada10005a3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:00,2021-01-04 19:48:00,2021-01-04 19:48:01,2021-01-04 19:48:01,2021-01-04 19:48:01,500.0,2020-12-21 00:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
162,54,5ff370f00a7214ada10005a3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:00,2021-01-04 19:48:00,2021-01-04 19:48:01,2021-01-04 19:48:01,2021-01-04 19:48:01,500.0,2020-12-21 00:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
163,54,5ff370f00a7214ada10005a3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:00,2021-01-04 19:48:00,2021-01-04 19:48:01,2021-01-04 19:48:01,2021-01-04 19:48:01,500.0,2020-12-21 00:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
164,54,5ff370f00a7214ada10005a3,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:00,2021-01-04 19:48:00,2021-01-04 19:48:01,2021-01-04 19:48:01,2021-01-04 19:48:01,500.0,2020-12-21 00:00:00,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e
165,55,5ff371240a7214ada10005b3,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-04 19:48:52,2021-01-04 19:48:52,2021-01-04 19:48:52,2021-01-04 19:48:52,2021-01-04 19:48:52,755.0,2021-01-03 19:48:52,1.0,FINISHED,1.0,5ff37124135e7011bcb86bc3
166,56,5ff36c8d0a7214ada1000591,5.0,All-receipts receipt bonus,2021-01-04 19:29:17,2021-01-04 19:29:17,2021-01-04 19:29:17,2021-01-04 19:29:17,2021-01-04 19:29:17,5.0,2021-01-03 19:29:17,1.0,FINISHED,1.0,54943462e4b07e684157a532
167,57,5ff36ad40a7214ada1000585,5.0,All-receipts receipt bonus,2021-01-04 19:21:56,2021-01-04 19:21:56,2021-01-04 19:21:56,2021-01-04 19:21:56,2021-01-04 19:21:56,55.0,2021-01-04 19:21:56,1.0,FINISHED,0.99,5ff36a3862fde912123a4460
